k,N,p_bias,formula_mean,refined,repetitions,mc_mean,mc_sd,mc_se,signed_relative_error,absolute_relative_error,simultaneous_ci_low,simultaneous_ci_high,uncertainty_aware_error_upper
19,56,0.94,5934.283507875239,False,6000,6039.455333333333,2291.039138919477,29.57718810181505,-0.01741412423031326,0.01741412423031326,5915.7727375025515,6163.137929164115,0.037132776179798266
19,56,1.0,6968.528394912186,False,6000,6995.761,2815.066665865638,36.342354384537515,-0.003892729481155029,0.003892729481155029,6843.7885841838415,7147.733415816159,0.02507158710024593
19,56,1.06,6518.61757596511,False,6000,6581.2035,2481.3746498893047,32.03440898240846,-0.009509799238830711,0.009509799238830711,6447.2455711661205,6715.161428833879,0.029268671341963537
19,56,1.275,5256.018554884525,False,6000,5282.890166666667,1664.4103150123246,21.487444770995246,-0.005086536144872647,0.005086536144872647,5193.03635981056,5372.7439735227745,0.02172547569984351
19,56,1.675,3864.5518178703537,False,6000,3916.338166666667,987.5958434847308,12.749807515333432,-0.013223155558190819,0.013223155558190819,3863.022439545789,3969.653893787545,0.026476382760137973
19,56,1.875,3430.6674950588836,False,6000,3466.348,796.5711178672645,10.283688911899137,-0.010293399549357537,0.010293399549357537,3423.344813390051,3509.351186609949,0.022421150625017372
19,112,0.325,1564.1242912924,False,6000,1576.1348333333333,178.38876294513736,2.302989026790199,-0.00762025036622822,0.00762025036622822,1566.5044499438543,1585.7652167228123,0.013646992128592772
19,112,0.525,2237.745813304124,False,6000,2238.346,306.1375736271702,3.9522190810212567,-0.00026813848076923363,0.00026813848076923363,2221.81904978587,2254.87295021413,0.007595610612287196
19,112,0.725,3869.0909090909086,False,6000,3877.6343333333334,699.0164175085923,9.02426314578783,-0.002203256807632161,0.002203256807632161,3839.897673327354,3915.370993339313,0.011820101933414318
19,112,0.94,16346.443357309961,False,6000,16437.83916666667,5525.986315861916,71.3401765756776,-0.005560086604451229,0.005560086604451229,16139.516750230987,16736.16158310235,0.02328599803827569
19,112,1.0,27908.258088016475,False,6000,28087.193166666668,11148.472777024812,143.92616467021284,-0.006370699898292058,0.006370699898292058,27485.33873773642,28689.047595596916,0.027215595253858305
19,112,1.06,24399.890762297848,False,6000,24730.425,8973.846561818451,115.85186095114516,-0.013365489582251481,0.013365489582251481,24245.96857212932,25214.881427870678,0.0323218123354726
19,112,1.275,16883.02759588163,False,6000,16879.91083333333,4501.503719518488,58.11416312861949,0.0001846433064175121,0.0001846433064175121,16636.895489023434,17122.92617764323,0.01479435313040156
19,112,1.675,11101.676567098357,False,6000,11142.158333333333,2212.8304931457783,28.56751882644515,-0.0036332068728433995,0.0036332068728433995,11022.697860189754,11261.618806476912,0.014202419929767784
19,112,1.875,9598.754284233408,False,6000,9589.110666666667,1728.426694104315,22.31389267135451,0.0010056842497671071,0.0010056842497671071,9495.800911892744,9682.42042144059,0.010841989348336467
20,14,0.325,206.05822531094742,False,6000,203.4445,63.46756343480811,0.8193627206912487,0.012847362848085919,0.012847362848085919,200.01818009855384,206.87081990144617,0.03019748109605591
20,14,0.525,273.40331355395523,False,6000,274.28883333333334,92.45586923823886,1.193600139396099,-0.003228420816905711,0.003228420816905711,269.29756901448377,279.2800976521829,0.02104261688402398
20,14,0.725,368.09249830979184,False,6000,374.7848333333333,135.689828253831,1.751748150256107,-0.0178564723764831,0.0178564723764831,367.4595677360891,382.1100989305775,0.0366847164207833
20,14,0.94,442.8930719902625,False,6000,445.4393333333333,179.0986712454782,2.312153903538714,-0.005716292102038878,0.005716292102038878,435.7706252815225,455.10804138514413,0.02683971339575708
20,14,1.0,446.1054438938943,False,6000,447.79133333333334,174.851318617159,2.2573208168888788,-0.0037648996618344223,0.0037648996618344223,438.35192018511236,457.2307464815543,0.02433192140570284
20,14,1.06,439.40532873290346,False,6000,444.8895,173.2052885116716,2.2360706596025164,-0.012327041359925425,0.012327041359925425,435.53894839622143,454.24005160377857,0.0326583330080612
20,14,1.275,416.21262491034673,False,6000,421.0826666666667,156.9204612898441,2.025834444182506,-0.011565524163869523,0.011565524163869523,412.6112574874917,429.5540758458417,0.03105883912106777
20,14,1.675,376.98171889357593,False,6000,378.1256666666667,128.66748007154027,1.661090025051834,-0.003025311090821019,0.003025311090821019,371.1795051350226,385.07182819831075,0.021009351275026122
20,14,1.875,359.37709754344985,False,6000,360.15933333333334,121.3540168781307,1.56667362121458,-0.0021719159202227716,0.0021719159202227716,353.60799181890656,366.7106748477601,0.01999826513737235
20,28,0.325,413.99232654161995,False,6000,417.0315,94.00115891517632,1.213549743342249,-0.007287635246690114,0.007287635246690114,411.95681264602746,422.10618735397253,0.019222321433417955
20,28,0.525,589.4736842105264,False,6000,589.0885,158.96253913807766,2.052197555842065,0.0006538647597541016,0.0006538647597541016,580.5068484924127,597.6701515075872,0.015446563191116036
20,28,0.725,968.875965437567,False,6000,985.196,327.2188196655624,4.224376797101238,-0.016565266771721647,0.016565266771721647,967.5309709162941,1002.861029083706,0.03388810878132387
20,28,0.94,1758.2804580448967,False,6000,1747.6381666666666,682.3323668270292,8.808872977664581,0.006089527901835945,0.006089527901835945,1710.8022013115176,1784.4741320218156,0.02775204327945202
20,28,1.0,1793.557360116381,False,6000,1796.855,700.4689725024036,9.043015550122767,-0.0018352287099510048,0.0018352287099510048,1759.0399232750874,1834.6700767249126,0.022408779175121407
20,28,1.06,1739.207974191673,False,6000,1774.4968333333334,683.652810899617,8.825919837340349,-0.019886684765377374,0.019886684765377374,1737.5895833162278,1811.404083350439,0.03985643502869296
20,28,1.275,1562.2287473424326,False,6000,1569.7301666666667,559.2492604487951,7.219876906989993,-0.004778795415624482,0.004778795415624482,1539.5388883625455,1599.921444970788,0.023559092695981443
20,28,1.675,1302.7241503750306,False,6000,1299.3358333333333,394.8734774918543,5.0977946739498705,0.002607730006956599,0.002607730006956599,1278.0184425078085,1320.6532241588582,0.01933126083747516
20,28,1.875,1201.3682711198353,False,6000,1210.8648333333333,341.24317045210194,4.405430387226699,-0.0078427929790936,0.0078427929790936,1192.4426944819877,1229.286972184679,0.02271129662687854
20,56,0.325,815.4442706521666,False,6000,829.0461666666666,129.98505191338623,1.6780998043881714,-0.01640668102861994,0.01640668102861994,822.0288755315056,836.0634578018277,0.02466222743889912
20,56,0.525,1175.5830791706144,False,6000,1176.7498333333333,222.48630656606065,2.872285866965169,-0.0009915056961715455,0.0009915056961715455,1164.7388277309271,1188.7608389357395,0.011085290946261872
20,56,0.725,2036.3636363636363,False,6000,2041.9855,511.9479476209102,6.609219584202841,-0.002753135924013046,0.002753135924013046,2014.3478005751624,2069.623199424838,0.016070347042130506
20,56,0.94,6173.856393131153,False,6000,6219.701166666667,2307.7267036245307,29.79262363578649,-0.007370896495994128,0.007370896495994128,6095.117686479196,6344.2846468541375,0.026863273514610153
20,56,1.0,7192.500609547133,False,6000,7194.9825,2772.3918573971905,35.79142497620122,-0.000344947392556889,0.000344947392556889,7045.313899513006,7344.651100486994,0.02089143395644877
20,56,1.06,6755.206812175311,False,6000,6841.083833333333,2561.340721546813,33.066766528378984,-0.01255313094389876,0.01255313094389876,6702.808906525489,6979.358760141177,0.032116410069932044
20,56,1.275,5513.3173092629595,False,6000,5488.1106666666665,1712.3702053117959,22.106604292381203,0.004592954502428587,0.004592954502428587,5395.667727382732,5580.553605950601,0.021804452724759615
20,56,1.675,4108.389536764715,False,6000,4163.53,1057.6379311618125,13.65404697902322,-0.013243681019539934,0.013243681019539934,4106.433024853218,4220.626975146782,0.026592598455864147
20,56,1.875,3661.0869091139434,False,6000,3711.351,855.5496258698582,11.045098176159824,-0.013543340655749534,0.013543340655749534,3665.163836807518,3757.5381631924824,0.025668735722591318
20,112,0.325,1645.3105966620942,False,6000,1657.996,183.59320628743086,2.3701781014268084,-0.007651045803431299,0.007651045803431299,1648.084652810517,1667.9073471894833,0.013547965098580472
20,112,0.525,2354.341503876981,False,6000,2351.9268333333334,320.0139387070507,4.131362183888829,0.0010266775774759671,0.0010266775774759671,2334.6507624147075,2369.2029042519594,0.008434127184790308
20,112,0.725,4072.7272727272725,False,6000,4071.8703333333333,722.4059582958319,9.326220818935889,0.00021045350755010826,0.00021045350755010826,4032.870980311459,4110.869686355208,0.009882858293853936
20,112,0.94,17126.201787596256,False,6000,17351.0915,5911.827159194337,76.32136044405456,-0.01296112768489193,0.01296112768489193,17031.93932283688,17670.24367716312,0.030788590101333946
20,112,1.0,28806.54477635174,False,6000,28685.999833333335,11168.998627490744,144.19115226028384,0.004202222119458122,0.004202222119458122,28083.037308769042,29288.962357897628,0.025763148751605236
20,112,1.06,25387.519812906725,False,6000,25773.7515,9035.389488687422,116.64637672061312,-0.014985466399537285,0.014985466399537285,25285.97265444519,26261.530345554806,0.03328102060876359
20,112,1.275,17884.252789052225,False,6000,17830.3765,4732.853767641542,61.10087940703573,0.003021601313479087,0.003021601313479087,17574.87163771926,18085.881362280736,0.017603608021180106
20,112,1.675,11915.97712392528,False,6000,12011.322333333334,2396.256793390725,30.93554218012888,-0.007937944446254256,0.007937944446254256,11881.959523484747,12140.68514318192,0.018508676949161584
20,112,1.875,10337.923447584144,False,6000,10336.0115,1878.5870775494382,24.25245488583145,0.00018497924311940736,0.00018497924311940736,10234.595281351261,10437.42771864874,0.010095969932603088
21,14,0.325,216.12757814037124,False,6000,215.23366666666666,66.04664583807391,0.8526585313457322,0.004153213981570001,0.004153213981570001,211.66811404715884,218.7992192861745,0.02106819023397577
21,14,0.525,285.858382117744,False,6000,287.4078333333333,97.32306065365351,1.256435310378448,-0.005391123817395359,0.005391123817395359,282.15381188456945,292.6618547820972,0.023246871955413417
21,14,0.725,382.51676005918637,False,6000,384.4513333333333,143.43409469674845,1.851726200129481,-0.005032036844230675,0.005032036844230675,376.70799064600635,392.19467602066027,0.024676306317233387
21,14,0.94,456.55432239644654,False,6000,457.44866666666667,177.44555179603006,2.290812223215367,-0.0019550702305835355,0.0019550702305835355,447.8692028801557,467.02813045317765,0.022426503616747695
21,14,1.0,459.7685512778411,False,6000,462.71133333333336,182.8134708723921,2.360111760503831,-0.006359865954206741,0.006359865954206741,452.84208044881194,472.5805862178548,0.027110794039490016
21,14,1.06,453.2466545511136,False,6000,456.59816666666666,176.68836830199402,2.2810370263406177,-0.007340178652096525,0.007340178652096525,447.0595797113157,466.13675362201764,0.02765304166801752
21,14,1.275,430.65581259028073,False,6000,436.528,160.1666406427874,2.067742439425012,-0.013452029216268573,0.013452029216268573,427.8813446270417,445.17465537295834,0.03261381259567442
21,14,1.675,392.2795665644453,False,6000,394.38466666666665,133.9108050737809,1.728781059759937,-0.005337682420601231,0.005337682420601231,387.155442294216,401.6138910391173,0.02324203590299323
21,14,1.875,374.95156869776673,False,6000,376.5203333333333,125.82011247546811,1.6243306674514402,-0.00416648052358375,0.00416648052358375,369.7278879951772,383.31277867148947,0.0218130217382827
21,28,0.325,435.048353940127,False,6000,435.8275,98.84538167594432,1.2760883902681606,-0.001787739552627981,0.001787739552627981,430.49129548743497,441.163704512565,0.013861862410450843
21,28,0.525,618.9473684210527,False,6000,614.2511666666667,165.25267064760232,2.13340280444821,0.0076454095803687875,0.0076454095803687875,605.3299400815529,623.1723932517805,0.022495877764885153
21,28,0.725,1014.2565436938706,False,6000,1030.4071666666666,341.78284963022327,4.412397615457229,-0.01567402042150262,0.01567402042150262,1011.9558930351543,1048.858440298179,0.0329900540195599
21,28,0.94,1816.0613292457967,False,6000,1790.8213333333333,678.9389916901924,8.765064693023238,0.014094089367074453,0.014094089367074453,1754.1685605908385,1827.474106075828,0.03528325045006597
21,28,1.0,1848.8092471010398,False,6000,1859.7876666666666,725.8914209258281,9.3712179480019,-0.005903049989197783,0.005903049989197783,1820.600149654738,1898.9751836785952,0.026417373438433533
21,28,1.06,1795.9252861565278,False,6000,1821.9473333333333,694.0723571542931,8.960435601071678,-0.014282546317734105,0.014282546317734105,1784.4775802553831,1859.4170864112834,0.03414607767066191
21,28,1.275,1623.0610708463112,False,6000,1627.838,569.5949319359164,7.353438951573171,-0.0029345236772263567,0.0029345236772263567,1597.0882067917016,1658.5877932082983,0.021419862432042747
21,28,1.675,1366.4349146455481,False,6000,1369.3646666666666,406.7871978347843,5.251600142215005,-0.002139497310274649,0.002139497310274649,1347.4041092391471,1391.325224094186,0.0178896414853994
21,28,1.875,1264.8251880560076,False,6000,1267.8003333333334,363.22262628576686,4.689183941901652,-0.0023466986078978292,0.0023466986078978292,1248.1916254241855,1287.4090412424812,0.017542096150480524
21,56,0.325,856.1766932277998,False,6000,871.0835,138.42322068841736,1.7870360948487813,-0.01711294815273184,0.01711294815273184,863.6106712005429,878.556328799457,0.025473193736181843
21,56,0.525,1234.7212716829195,False,6000,1241.9376666666667,238.78697476574217,3.0827265885299004,-0.005810593540588792,0.005810593540588792,1229.0466634586048,1254.8286698747286,0.016024018795981476
21,56,0.725,2138.181818181818,False,6000,2129.6048333333333,545.3390322725783,7.040296633428549,0.004027500649056894,0.004027500649056894,2100.1645038454967,2159.04516282117,0.018102064989056643
21,56,0.94,6410.877328294705,False,6000,6481.764166666667,2352.8442542796556,30.37508871014972,-0.010936349510601889,0.010936349510601889,6354.744998809022,6608.783334524312,0.029945906260195443
21,56,1.0,7414.707072383509,False,6000,7452.228666666667,2882.576912299267,37.21390791832353,-0.005034949403926628,0.005034949403926628,7296.611685211168,7607.845648122166,0.02538676317471411
21,56,1.06,6989.049914290722,False,6000,7087.844666666667,2690.039037301985,34.72825464039473,-0.013938617029880106,0.013938617029880106,6942.6219136513855,7233.067419681948,0.0337363792195865
21,56,1.275,5767.024661805409,False,6000,5802.310666666666,1826.5059784100763,23.580090787101696,-0.006081371179238954,0.006081371179238954,5703.70606543024,5900.915267903092,0.022689803194761327
21,56,1.675,4351.3241052781195,False,6000,4375.083333333333,1122.9869674267777,14.49769940950627,-0.005430577258767681,0.005430577258767681,4314.4584662780335,4435.708200388633,0.0190238156565663
21,56,1.875,3891.785960647031,False,6000,3931.508,930.0723337606621,12.007182198077702,-0.010103512278995426,0.010103512278995426,3881.2977008410926,3981.718299158907,0.02258631368544406
